transaction_id,date,customer_id,product_id,product_name,category,quantity,unit_price,region
T001087,2026-05-13,C083,P007,Power Bank,Electronics,3,1799,Central
T001088,2026-05-13,C300,P008,Wireless Headphones,Audio,5,3999,North
T001089,2026-05-13,C102,P009,Smart Watch,Wearables,3,5999,South
T001090,2026-05-13,C277,P010,HDMI Cable,Accessories,12,899,Central
T001091,2026-05-13,C007,P011,USB Hub,Accessories,8,1299,East
T001092,2026-05-13,C140,P012,Laptop Backpack,Accessories,2,2299,North
T001093,2026-05-13,C215,P013,Phone Stand,Accessories,10,699,South
T001094,2026-05-13,C023,P014,Portable SSD,Storage,2,6499,West
T001095,2026-05-13,C072,P015,Wireless Charger,Electronics,7,1599,Central
T001096,2026-05-14,C211,P001,Wireless Mouse,Accessories,8,1499,East
T001097,2026-05-14,C217,P002,Mechanical Keyboard,Accessories,6,4499,West
T001098,2026-05-14,C133,P003,USB-C Cable,Accessories,11,499,North
T001099,2026-05-14,C146,P004,Laptop Stand,Accessories,3,1899,South
T001100,2026-05-14,C029,P005,Webcam,Electronics,7,3299,West
T001101,2026-05-14,C087,P006,Bluetooth Speaker,Electronics,8,2499,East
T001102,2026-05-14,C108,P007,Power Bank,Electronics,2,1799,Central
T001103,2026-05-14,C160,P008,Wireless Headphones,Audio,1,3999,North
T001104,2026-05-14,C050,P009,Smart Watch,Wearables,2,5999,South
T001105,2026-05-14,C220,P010,HDMI Cable,Accessories,15,899,Central
T001106,2026-05-14,C085,P011,USB Hub,Accessories,10,1299,East
T001107,2026-05-14,C158,P012,Laptop Backpack,Accessories,1,2299,North
T001108,2026-05-14,C032,P013,Phone Stand,Accessories,6,699,South
T001109,2026-05-14,C121,P015,Wireless Charger,Electronics,6,1599,Central
T001110,2026-05-15,C154,P001,Wireless Mouse,Accessories,8,1499,East
T001111,2026-05-15,C260,P002,Mechanical Keyboard,Accessories,7,4499,West
T001112,2026-05-15,C118,P003,USB-C Cable,Accessories,12,499,North
T001113,2026-05-15,C173,P004,Laptop Stand,Accessories,4,1899,South
T001114,2026-05-15,C227,P005,Webcam,Electronics,3,3299,West
T001115,2026-05-15,C053,P006,Bluetooth Speaker,Electronics,3,2499,East
T001116,2026-05-15,C135,P007,Power Bank,Electronics,6,1799,Central
T001117,2026-05-15,C065,P008,Wireless Headphones,Audio,5,3999,North
T001118,2026-05-15,C280,P009,Smart Watch,Wearables,1,5999,South
T001119,2026-05-15,C153,P010,HDMI Cable,Accessories,11,899,Central
T001120,2026-05-15,C114,P011,USB Hub,Accessories,6,1299,East
T001121,2026-05-15,C197,P012,Laptop Backpack,Accessories,1,2299,North
T001122,2026-05-15,C231,P013,Phone Stand,Accessories,9,699,South
T001123,2026-05-15,C121,P014,Portable SSD,Storage,2,6499,West
T001124,2026-05-15,C018,P015,Wireless Charger,Electronics,10,1599,Central
T001125,2026-05-16,C138,P001,Wireless Mouse,Accessories,9,1499,East
T001126,2026-05-16,C045,P002,Mechanical Keyboard,Accessories,8,4499,West
T001127,2026-05-16,C125,P003,USB-C Cable,Accessories,22,499,North
T001128,2026-05-16,C116,P004,Laptop Stand,Accessories,8,1899,South
T001129,2026-05-16,C017,P005,Webcam,Electronics,13,3299,West
T001130,2026-05-16,C244,P006,Bluetooth Speaker,Electronics,7,2499,East
T001131,2026-05-16,C050,P007,Power Bank,Electronics,3,1799,Central
T001132,2026-05-16,C138,P008,Wireless Headphones,Audio,2,3999,North
T001133,2026-05-16,C074,P009,Smart Watch,Wearables,3,5999,South
T001134,2026-05-16,C198,P010,HDMI Cable,Accessories,13,899,Central
T001135,2026-05-16,C004,P011,USB Hub,Accessories,8,1299,East
T001136,2026-05-16,C291,P012,Laptop Backpack,Accessories,7,2299,North
T001137,2026-05-16,C088,P013,Phone Stand,Accessories,15,699,South
T001138,2026-05-16,C014,P014,Portable SSD,Storage,4,6499,West
T001139,2026-05-16,C129,P015,Wireless Charger,Electronics,10,1599,Central
T001140,2026-05-17,C267,P001,Wireless Mouse,Accessories,11,1499,East
T001141,2026-05-17,C176,P002,Mechanical Keyboard,Accessories,8,4499,West
T001142,2026-05-17,C187,P003,USB-C Cable,Accessories,24,499,North
T001143,2026-05-17,C283,P004,Laptop Stand,Accessories,9,1899,South
T001144,2026-05-17,C025,P005,Webcam,Electronics,2,3299,West
T001145,2026-05-17,C002,P006,Bluetooth Speaker,Electronics,3,2499,East
T001146,2026-05-17,C130,P007,Power Bank,Electronics,9,1799,Central
T001147,2026-05-17,C293,P008,Wireless Headphones,Audio,7,3999,North
T001148,2026-05-17,C036,P009,Smart Watch,Wearables,1,5999,South
T001149,2026-05-17,C255,P010,HDMI Cable,Accessories,16,899,Central
T001150,2026-05-17,C079,P011,USB Hub,Accessories,6,1299,East
T001151,2026-05-17,C192,P012,Laptop Backpack,Accessories,3,2299,North
T001152,2026-05-17,C056,P013,Phone Stand,Accessories,12,699,South
T001153,2026-05-17,C289,P014,Portable SSD,Storage,3,6499,West
T001154,2026-05-17,C134,P015,Wireless Charger,Electronics,11,1599,Central
T001155,2026-05-18,C160,P001,Wireless Mouse,Accessories,7,1499,East
T001156,2026-05-18,C282,P002,Mechanical Keyboard,Accessories,7,4499,West
T001157,2026-05-18,C125,P003,USB-C Cable,Accessories,15,499,North
T001158,2026-05-18,C140,P004,Laptop Stand,Accessories,5,1899,South
T001159,2026-05-18,C060,P005,Webcam,Electronics,3,3299,West
T001160,2026-05-18,C110,P006,Bluetooth Speaker,Electronics,8,2499,East
T001161,2026-05-18,C034,P007,Power Bank,Electronics,3,1799,Central
T001162,2026-05-18,C083,P008,Wireless Headphones,Audio,4,3999,North
T001163,2026-05-18,C182,P009,Smart Watch,Wearables,3,5999,South
T001164,2026-05-18,C193,P010,HDMI Cable,Accessories,6,899,Central
T001165,2026-05-18,C100,P011,USB Hub,Accessories,9,1299,East
T001166,2026-05-18,C170,P012,Laptop Backpack,Accessories,5,2299,North
T001167,2026-05-18,C204,P013,Phone Stand,Accessories,11,699,South
T001168,2026-05-18,C101,P014,Portable SSD,Storage,3,6499,West
T001169,2026-05-18,C065,P015,Wireless Charger,Electronics,11,1599,Central
T001170,2026-05-19,C124,P001,Wireless Mouse,Accessories,5,1499,East
T001171,2026-05-19,C028,P002,Mechanical Keyboard,Accessories,2,4499,West
T001172,2026-05-19,C011,P003,USB-C Cable,Accessories,18,499,North
T001173,2026-05-19,C178,P004,Laptop Stand,Accessories,7,1899,South
T001174,2026-05-19,C199,P005,Webcam,Electronics,4,3299,West
T001175,2026-05-19,C058,P006,Bluetooth Speaker,Electronics,6,2499,East
T001176,2026-05-19,C107,P007,Power Bank,Electronics,11,1799,Central
T001177,2026-05-19,C117,P008,Wireless Headphones,Audio,5,3999,North
T001178,2026-05-19,C212,P009,Smart Watch,Wearables,1,5999,South
T001179,2026-05-19,C270,P010,HDMI Cable,Accessories,9,899,Central
T001180,2026-05-19,C270,P011,USB Hub,Accessories,11,1299,East
T001181,2026-05-19,C217,P012,Laptop Backpack,Accessories,4,2299,North
T001182,2026-05-19,C009,P013,Phone Stand,Accessories,11,699,South
T001183,2026-05-19,C129,P014,Portable SSD,Storage,2,6499,West
T001184,2026-05-19,C010,P015,Wireless Charger,Electronics,6,1599,Central
T001185,2026-05-20,C028,P001,Wireless Mouse,Accessories,5,1499,East
T001186,2026-05-20,C021,P002,Mechanical Keyboard,Accessories,6,4499,West
T001187,2026-05-20,C093,P003,USB-C Cable,Accessories,15,499,North
T001188,2026-05-20,C134,P004,Laptop Stand,Accessories,1,1899,South
T001189,2026-05-20,C121,P005,Webcam,Electronics,5,3299,West
T001190,2026-05-20,C117,P006,Bluetooth Speaker,Electronics,4,2499,East
T001191,2026-05-20,C274,P007,Power Bank,Electronics,5,1799,Central
T001192,2026-05-20,C023,P008,Wireless Headphones,Audio,2,3999,North
T001193,2026-05-20,C102,P009,Smart Watch,Wearables,2,5999,South
T001194,2026-05-20,C033,P010,HDMI Cable,Accessories,14,899,Central
T001195,2026-05-20,C085,P011,USB Hub,Accessories,13,1299,East
T001196,2026-05-20,C079,P012,Laptop Backpack,Accessories,5,2299,North
T001197,2026-05-20,C255,P013,Phone Stand,Accessories,11,699,South
T001198,2026-05-20,C169,P014,Portable SSD,Storage,1,6499,West
T001199,2026-05-20,C213,P015,Wireless Charger,Electronics,7,1599,Central
T001200,2026-05-21,C175,P001,Wireless Mouse,Accessories,13,1499,East
T001201,2026-05-21,C266,P002,Mechanical Keyboard,Accessories,9,4499,West
T001202,2026-05-21,C204,P003,USB-C Cable,Accessories,13,499,North
T001203,2026-05-21,C103,P004,Laptop Stand,Accessories,3,1899,South
T001204,2026-05-21,C024,P005,Webcam,Electronics,1,3299,West
T001205,2026-05-21,C170,P006,Bluetooth Speaker,Electronics,7,2499,East
T001206,2026-05-21,C118,P007,Power Bank,Electronics,10,1799,Central
T001207,2026-05-21,C063,P008,Wireless Headphones,Audio,4,3999,North
T001208,2026-05-21,C140,P009,Smart Watch,Wearables,2,5999,South
T001209,2026-05-21,C170,P010,HDMI Cable,Accessories,15,899,Central
T001210,2026-05-21,C172,P011,USB Hub,Accessories,6,1299,East
T001211,2026-05-21,C247,P012,Laptop Backpack,Accessories,1,2299,North
T001212,2026-05-21,C047,P013,Phone Stand,Accessories,8,699,South
T001213,2026-05-21,C085,P014,Portable SSD,Storage,2,6499,West
T001214,2026-05-21,C119,P015,Wireless Charger,Electronics,3,1599,Central
T001215,2026-05-22,C103,P001,Wireless Mouse,Accessories,8,1499,East
T001216,2026-05-22,C145,P002,Mechanical Keyboard,Accessories,11,4499,West
T001217,2026-05-22,C071,P003,USB-C Cable,Accessories,19,499,North
T001218,2026-05-22,C289,P004,Laptop Stand,Accessories,4,1899,South
T001219,2026-05-22,C020,P005,Webcam,Electronics,2,3299,West
T001220,2026-05-22,C149,P006,Bluetooth Speaker,Electronics,8,2499,East
T001221,2026-05-22,C203,P007,Power Bank,Electronics,7,1799,Central
T001222,2026-05-22,C254,P008,Wireless Headphones,Audio,6,3999,North
T001223,2026-05-22,C028,P009,Smart Watch,Wearables,2,5999,South
T001224,2026-05-22,C221,P010,HDMI Cable,Accessories,13,899,Central
T001225,2026-05-22,C174,P011,USB Hub,Accessories,9,1299,East
T001226,2026-05-22,C169,P012,Laptop Backpack,Accessories,2,2299,North
T001227,2026-05-22,C059,P013,Phone Stand,Accessories,12,699,South
T001228,2026-05-22,C216,P014,Portable SSD,Storage,2,6499,West
T001229,2026-05-22,C099,P015,Wireless Charger,Electronics,2,1599,Central
T001230,2026-05-23,C267,P001,Wireless Mouse,Accessories,10,1499,East
T001231,2026-05-23,C136,P002,Mechanical Keyboard,Accessories,10,4499,West
T001232,2026-05-23,C144,P003,USB-C Cable,Accessories,14,499,North
T001233,2026-05-23,C125,P004,Laptop Stand,Accessories,5,1899,South
T001234,2026-05-23,C125,P005,Webcam,Electronics,5,3299,West
T001235,2026-05-23,C236,P006,Bluetooth Speaker,Electronics,2,2499,East
T001236,2026-05-23,C288,P007,Power Bank,Electronics,6,1799,Central
T001237,2026-05-23,C101,P008,Wireless Headphones,Audio,6,3999,North
T001238,2026-05-23,C185,P009,Smart Watch,Wearables,1,5999,South
T001239,2026-05-23,C133,P010,HDMI Cable,Accessories,17,899,Central
T001240,2026-05-23,C245,P011,USB Hub,Accessories,11,1299,East
T001241,2026-05-23,C247,P012,Laptop Backpack,Accessories,7,2299,North
T001242,2026-05-23,C237,P013,Phone Stand,Accessories,15,699,South
T001243,2026-05-23,C223,P014,Portable SSD,Storage,3,6499,West
T001244,2026-05-23,C110,P015,Wireless Charger,Electronics,5,1599,Central
T001245,2026-05-24,C239,P001,Wireless Mouse,Accessories,14,1499,East
T001246,2026-05-24,C074,P002,Mechanical Keyboard,Accessories,4,4499,West
T001247,2026-05-24,C291,P003,USB-C Cable,Accessories,21,499,North
T001248,2026-05-24,C211,P004,Laptop Stand,Accessories,9,1899,South
T001249,2026-05-24,C049,P005,Webcam,Electronics,2,3299,West
T001250,2026-05-24,C036,P006,Bluetooth Speaker,Electronics,7,2499,East
T001251,2026-05-24,C018,P007,Power Bank,Electronics,4,1799,Central
T001252,2026-05-24,C209,P008,Wireless Headphones,Audio,6,3999,North
T001253,2026-05-24,C287,P009,Smart Watch,Wearables,3,5999,South
T001254,2026-05-24,C220,P010,HDMI Cable,Accessories,13,899,Central
T001255,2026-05-24,C095,P011,USB Hub,Accessories,10,1299,East
T001256,2026-05-24,C201,P012,Laptop Backpack,Accessories,5,2299,North
T001257,2026-05-24,C167,P013,Phone Stand,Accessories,11,699,South
T001258,2026-05-24,C150,P014,Portable SSD,Storage,4,6499,West
T001259,2026-05-24,C260,P015,Wireless Charger,Electronics,9,1599,Central
T001260,2026-05-25,C038,P001,Wireless Mouse,Accessories,7,1499,East
T001261,2026-05-25,C224,P002,Mechanical Keyboard,Accessories,5,4499,West
T001262,2026-05-25,C148,P003,USB-C Cable,Accessories,25,499,North
T001263,2026-05-25,C286,P004,Laptop Stand,Accessories,1,1899,South
T001264,2026-05-25,C125,P005,Webcam,Electronics,1,3299,West
T001265,2026-05-25,C292,P006,Bluetooth Speaker,Electronics,7,2499,East
T001266,2026-05-25,C126,P007,Power Bank,Electronics,4,1799,Central
T001267,2026-05-25,C266,P008,Wireless Headphones,Audio,5,3999,North
T001268,2026-05-25,C123,P009,Smart Watch,Wearables,3,5999,South
T001269,2026-05-25,C160,P010,HDMI Cable,Accessories,3,899,Central
T001270,2026-05-25,C199,P011,USB Hub,Accessories,7,1299,East
T001271,2026-05-25,C004,P012,Laptop Backpack,Accessories,1,2299,North
T001272,2026-05-25,C037,P013,Phone Stand,Accessories,13,699,South
T001273,2026-05-25,C059,P014,Portable SSD,Storage,1,6499,West
T001274,2026-05-25,C002,P015,Wireless Charger,Electronics,8,1599,Central
T001275,2026-05-26,C069,P001,Wireless Mouse,Accessories,10,1499,East
T001276,2026-05-26,C036,P002,Mechanical Keyboard,Accessories,3,4499,West
T001277,2026-05-26,C090,P003,USB-C Cable,Accessories,17,499,North
T001278,2026-05-26,C264,P004,Laptop Stand,Accessories,2,1899,South
T001279,2026-05-26,C140,P005,Webcam,Electronics,7,3299,West
T001280,2026-05-26,C064,P006,Bluetooth Speaker,Electronics,8,2499,East
T001281,2026-05-26,C092,P007,Power Bank,Electronics,7,1799,Central
T001282,2026-05-26,C019,P008,Wireless Headphones,Audio,5,3999,North
T001283,2026-05-26,C230,P010,HDMI Cable,Accessories,4,899,Central
T001284,2026-05-26,C025,P011,USB Hub,Accessories,5,1299,East
T001285,2026-05-26,C065,P012,Laptop Backpack,Accessories,2,2299,North
T001286,2026-05-26,C191,P013,Phone Stand,Accessories,9,699,South
T001287,2026-05-26,C226,P014,Portable SSD,Storage,2,6499,West
T001288,2026-05-26,C206,P015,Wireless Charger,Electronics,7,1599,Central
T001289,2026-05-27,C092,P001,Wireless Mouse,Accessories,8,1499,East
T001290,2026-05-27,C015,P002,Mechanical Keyboard,Accessories,5,4499,West
T001291,2026-05-27,C175,P003,USB-C Cable,Accessories,15,499,North
T001292,2026-05-27,C285,P004,Laptop Stand,Accessories,1,1899,South
T001293,2026-05-27,C181,P005,Webcam,Electronics,1,3299,West
T001294,2026-05-27,C012,P006,Bluetooth Speaker,Electronics,6,2499,East
T001295,2026-05-27,C190,P007,Power Bank,Electronics,7,1799,Central
T001296,2026-05-27,C034,P008,Wireless Headphones,Audio,2,3999,North
T001297,2026-05-27,C109,P009,Smart Watch,Wearables,1,5999,South
T001298,2026-05-27,C204,P010,HDMI Cable,Accessories,5,899,Central
T001299,2026-05-27,C278,P011,USB Hub,Accessories,8,1299,East
T001300,2026-05-27,C024,P012,Laptop Backpack,Accessories,2,2299,North
T001301,2026-05-27,C144,P013,Phone Stand,Accessories,8,699,South
T001302,2026-05-27,C215,P014,Portable SSD,Storage,4,6499,West
T001303,2026-05-27,C216,P015,Wireless Charger,Electronics,3,1599,Central
T001304,2026-05-28,C009,P001,Wireless Mouse,Accessories,10,1499,East
T001305,2026-05-28,C255,P002,Mechanical Keyboard,Accessories,7,4499,West
T001306,2026-05-28,C274,P003,USB-C Cable,Accessories,13,499,North
T001307,2026-05-28,C273,P004,Laptop Stand,Accessories,6,1899,South
T001308,2026-05-28,C288,P005,Webcam,Electronics,2,3299,West
T001309,2026-05-28,C093,P006,Bluetooth Speaker,Electronics,5,2499,East
T001310,2026-05-28,C294,P007,Power Bank,Electronics,5,1799,Central
T001311,2026-05-28,C214,P008,Wireless Headphones,Audio,3,3999,North
T001312,2026-05-28,C152,P009,Smart Watch,Wearables,3,5999,South
T001313,2026-05-28,C215,P010,HDMI Cable,Accessories,12,899,Central
T001314,2026-05-28,C055,P011,USB Hub,Accessories,8,1299,East
T001315,2026-05-28,C257,P012,Laptop Backpack,Accessories,5,2299,North
T001316,2026-05-28,C059,P013,Phone Stand,Accessories,13,699,South
T001317,2026-05-28,C230,P014,Portable SSD,Storage,1,6499,West
T001318,2026-05-28,C164,P015,Wireless Charger,Electronics,2,1599,Central
T001319,2026-05-29,C300,P001,Wireless Mouse,Accessories,3,1499,East
T001320,2026-05-29,C223,P002,Mechanical Keyboard,Accessories,4,4499,West
T001321,2026-05-29,C003,P003,USB-C Cable,Accessories,16,499,North
T001322,2026-05-29,C115,P004,Laptop Stand,Accessories,6,1899,South
T001323,2026-05-29,C043,P006,Bluetooth Speaker,Electronics,11,2499,East
T001324,2026-05-29,C203,P007,Power Bank,Electronics,9,1799,Central
T001325,2026-05-29,C054,P008,Wireless Headphones,Audio,6,3999,North
T001326,2026-05-29,C211,P009,Smart Watch,Wearables,2,5999,South
T001327,2026-05-29,C078,P010,HDMI Cable,Accessories,9,899,Central
T001328,2026-05-29,C024,P011,USB Hub,Accessories,8,1299,East
T001329,2026-05-29,C267,P012,Laptop Backpack,Accessories,5,2299,North
T001330,2026-05-29,C097,P013,Phone Stand,Accessories,14,699,South
T001331,2026-05-29,C143,P014,Portable SSD,Storage,3,6499,West
T001332,2026-05-29,C120,P015,Wireless Charger,Electronics,7,1599,Central
T001333,2026-05-30,C083,P001,Wireless Mouse,Accessories,8,1499,East
T001334,2026-05-30,C030,P002,Mechanical Keyboard,Accessories,12,4499,West
T001335,2026-05-30,C035,P003,USB-C Cable,Accessories,17,499,North
T001336,2026-05-30,C175,P004,Laptop Stand,Accessories,2,1899,South
T001337,2026-05-30,C233,P005,Webcam,Electronics,3,3299,West
T001338,2026-05-30,C257,P006,Bluetooth Speaker,Electronics,13,2499,East
T001339,2026-05-30,C009,P007,Power Bank,Electronics,10,1799,Central
T001340,2026-05-30,C202,P008,Wireless Headphones,Audio,9,3999,North
T001341,2026-05-30,C282,P009,Smart Watch,Wearables,3,5999,South
T001342,2026-05-30,C290,P010,HDMI Cable,Accessories,12,899,Central
T001343,2026-05-30,C030,P011,USB Hub,Accessories,11,1299,East
T001344,2026-05-30,C157,P012,Laptop Backpack,Accessories,5,2299,North
T001345,2026-05-30,C238,P013,Phone Stand,Accessories,15,699,South
T001346,2026-05-30,C294,P014,Portable SSD,Storage,3,6499,West
T001347,2026-05-30,C298,P015,Wireless Charger,Electronics,8,1599,Central
T001348,2026-05-31,C202,P001,Wireless Mouse,Accessories,5,1499,East
T001349,2026-05-31,C069,P002,Mechanical Keyboard,Accessories,11,4499,West
T001350,2026-05-31,C151,P003,USB-C Cable,Accessories,14,499,North
T001351,2026-05-31,C130,P004,Laptop Stand,Accessories,6,1899,South
T001352,2026-05-31,C065,P005,Webcam,Electronics,6,3299,West
T001353,2026-05-31,C012,P006,Bluetooth Speaker,Electronics,10,2499,East
T001354,2026-05-31,C128,P007,Power Bank,Electronics,9,1799,Central
T001355,2026-05-31,C110,P008,Wireless Headphones,Audio,2,3999,North
T001356,2026-05-31,C243,P009,Smart Watch,Wearables,3,5999,South
T001357,2026-05-31,C211,P010,HDMI Cable,Accessories,20,899,Central
T001358,2026-05-31,C223,P011,USB Hub,Accessories,13,1299,East
T001359,2026-05-31,C003,P012,Laptop Backpack,Accessories,4,2299,North
T001360,2026-05-31,C128,P013,Phone Stand,Accessories,10,699,South
T001361,2026-05-31,C084,P014,Portable SSD,Storage,2,6499,West
T001362,2026-05-31,C022,P015,Wireless Charger,Electronics,8,1599,Central
T001363,2026-06-01,C036,P001,Wireless Mouse,Accessories,13,1499,East
T001364,2026-06-01,C016,P002,Mechanical Keyboard,Accessories,8,4499,West
T001365,2026-06-01,C040,P003,USB-C Cable,Accessories,10,499,North
T001366,2026-06-01,C170,P004,Laptop Stand,Accessories,3,1899,South
T001367,2026-06-01,C178,P005,Webcam,Electronics,3,3299,West
T001368,2026-06-01,C215,P006,Bluetooth Speaker,Electronics,11,2499,East
T001369,2026-06-01,C287,P007,Power Bank,Electronics,3,1799,Central
T001370,2026-06-01,C064,P008,Wireless Headphones,Audio,5,3999,North
T001371,2026-06-01,C098,P009,Smart Watch,Wearables,2,5999,South
T001372,2026-06-01,C264,P010,HDMI Cable,Accessories,14,899,Central
T001373,2026-06-01,C169,P011,USB Hub,Accessories,9,1299,East
T001374,2026-06-01,C231,P012,Laptop Backpack,Accessories,3,2299,North
T001375,2026-06-01,C010,P013,Phone Stand,Accessories,11,699,South
T001376,2026-06-01,C246,P014,Portable SSD,Storage,5,6499,West
T001377,2026-06-01,C264,P015,Wireless Charger,Electronics,13,1599,Central
T001378,2026-06-02,C052,P001,Wireless Mouse,Accessories,5,1499,East
T001379,2026-06-02,C026,P002,Mechanical Keyboard,Accessories,9,4499,West
